Observer,Date,Site,Depth_m,Count,Genus,Species,Size,Percent_bleached,Percent_VN_dead,Percent_N_dead,Orientation,Note,Habitat,Percent_mortality,SizeStandardized,Percent_healthy,Percent_impact,impact
DB,7/13/19,LTER3,10,1,Acropora,globiceps,30+,0,100,0,B,NA,OR,100,30+ cm,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,globiceps,29-Oct,15,85,0,B,NA,OR,85,10 - 29 cm ,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,9-May,90,0,0,B,NA,OR,0,5-9 cm,10,90,1
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
DB,7/13/19,LTER3,10,2,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER3,10,2,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,30+,95,0,0,B,NA,OR,0,30+ cm,5,95,1
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,20,60,0,B,NA,OR,60,10 - 29 cm ,20,80,1
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,30,0,0,B,recovering,OR,0,10 - 29 cm ,70,30,0
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER3,10,2,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,10,2,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,9-May,50,0,0,B,NA,OR,0,5-9 cm,50,50,0
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,29-Oct,50,0,0,B,NA,OR,0,10 - 29 cm ,50,50,0
DB,7/13/19,LTER3,10,1,Acropora,hyacinthus,9-May,70,0,0,B,NA,OR,0,5-9 cm,30,70,0
DB,7/13/19,LTER3,10,1,Acropora,lutkeni,9-May,15,0,0,B,NA,OR,0,5-9 cm,85,15,0
DB,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,15,0,0,B,NA,OR,0,10 - 29 cm ,85,15,0
DB,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,10,1,Acropora,lutkeni,9-May,80,0,0,B,NA,OR,0,5-9 cm,20,80,1
DB,7/13/19,LTER3,10,1,Acropora,lutkeni,30+,80,0,0,B,NA,OR,0,30+ cm,20,80,1
DB,7/13/19,LTER3,10,1,Acropora,lutkeni,9-May,80,0,0,B,NA,OR,0,5-9 cm,20,80,1
DB,7/13/19,LTER3,10,1,Acropora,lutkeni,9-May,0,100,0,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,25,0,0,B,NA,OR,0,10 - 29 cm ,75,25,0
DB,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,10,1,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,10,1,Acropora,lutkeni,29-Oct,90,0,0,B,NA,OR,0,10 - 29 cm ,10,90,1
DB,7/13/19,LTER3,10,1,Acropora,nasuta,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,nasuta,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,retusa,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,retusa,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,retusa,29-Oct,15,85,0,B,NA,OR,85,10 - 29 cm ,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,retusa,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
DB,7/13/19,LTER3,10,1,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,10,1,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,10,1,Acropora,retusa,30+,80,0,0,B,NA,OR,0,30+ cm,20,80,1
DB,7/13/19,LTER3,10,1,Acropora,retusa,30+,0,0,100,B,NA,OR,100,30+ cm,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,retusa,29-Oct,60,0,0,B,NA,OR,0,10 - 29 cm ,40,60,0
DB,7/13/19,LTER3,10,1,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,10,1,Acropora,staghorn,30+,0,50,50,B,called Acropora staghorn,OR,100,30+ cm,0,100,1
DB,7/13/19,LTER3,10,1,Acropora,staghorn,9-May,0,0,0,B,called Acropora staghorn,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,60,0,0,B,NA,OR,0,5-9 cm,40,60,0
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,40,0,0,B,NA,OR,0,5-9 cm,60,40,0
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,90,0,0,B,NA,OR,0,10 - 29 cm ,10,90,1
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,0,80,0,B,NA,OR,80,5-9 cm,20,80,1
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,0,0,50,B,NA,OR,50,5-9 cm,50,50,0
DB,7/13/19,LTER3,17,1,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,3,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,3,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,3,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,lutkeni,9-May,40,0,0,B,NA,OR,0,5-9 cm,60,40,0
DB,7/13/19,LTER3,17,3,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,3,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,3,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,globiceps,9-May,20,0,0,B,NA,OR,0,5-9 cm,80,20,0
DB,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,10,0,0,B,NA,OR,0,10 - 29 cm ,90,10,0
DB,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,20,0,0,B,NA,OR,0,10 - 29 cm ,80,20,0
DB,7/13/19,LTER3,17,2,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,17,2,Acropora,lutkeni,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER3,17,3,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,3,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,3,Acropora,lutkeni,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,30,0,0,B,NA,OR,0,10 - 29 cm ,70,30,0
DB,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,50,0,0,B,NA,OR,0,10 - 29 cm ,50,50,0
DB,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER3,17,1,Acropora,lutkeni,29-Oct,50,0,0,B,NA,OR,0,10 - 29 cm ,50,50,0
DB,7/13/19,LTER3,17,1,Acropora,retusa,9-May,15,0,0,B,NA,OR,0,5-9 cm,85,15,0
DB,7/13/19,LTER3,17,1,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,retusa,9-May,0,100,0,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER3,17,1,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,2,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,2,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,retusa,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,retusa,9-May,70,0,0,B,NA,OR,0,5-9 cm,30,70,0
DB,7/13/19,LTER3,17,1,Acropora,retusa,29-Oct,40,0,0,B,NA,OR,0,10 - 29 cm ,60,40,0
DB,7/13/19,LTER3,17,1,Acropora,retusa,9-May,0,100,0,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER3,17,1,Acropora,retusa,29-Oct,50,0,0,B,NA,OR,0,10 - 29 cm ,50,50,0
DB,7/13/19,LTER3,17,1,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,shrub,30+,15,75,0,B,NA,OR,75,30+ cm,10,90,1
DB,7/13/19,LTER3,17,1,Acropora,shrub,29-Oct,0,0,0,B,ID?,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER3,17,1,Acropora,shrub,29-Oct,0,25,75,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,globiceps,29-Oct,80,20,0,B,NA,OR,20,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,globiceps,29-Oct,90,0,0,B,NA,OR,0,10 - 29 cm ,10,90,1
DB,7/13/19,LTER4,10,1,Acropora,globiceps,29-Oct,20,80,0,B,NA,OR,80,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,globiceps,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,globiceps,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,globiceps,30+,80,5,0,B,NA,OR,5,30+ cm,15,85,1
DB,7/13/19,LTER4,10,1,Acropora,globiceps,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,globiceps,29-Oct,30,70,0,B,NA,OR,70,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,globiceps,30+,0,0,100,B,NA,OR,100,30+ cm,0,100,1
DB,7/13/19,LTER4,10,9,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,9,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,9,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,9,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,9,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,9,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,9,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,9,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,9,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,6,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,6,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,6,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,6,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,6,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,6,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,0,0,100,B,NA,OR,100,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,100,0,0,B,NA,OR,0,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,29-Oct,90,10,0,B,NA,OR,10,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,29-Oct,10,90,0,B,NA,OR,90,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,60,40,0,B,NA,OR,40,30+ cm,0,100,1
DB,7/13/19,LTER4,10,5,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,5,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,5,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,5,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,5,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,3,Acropora,hyacinthus,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,3,Acropora,hyacinthus,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,3,Acropora,hyacinthus,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,2,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,2,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,50,50,0,B,NA,OR,50,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,90,10,0,B,NA,OR,10,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,0,100,0,B,NA,OR,100,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,100,0,0,B,NA,OR,0,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,100,0,0,B,NA,OR,0,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,0,100,0,B,NA,OR,100,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,0,100,0,B,NA,OR,100,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,0,0,100,B,NA,OR,100,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,9-May,80,20,0,B,NA,OR,20,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,100,0,0,B,NA,OR,0,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,30,70,0,B,NA,OR,70,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,70,30,0,B,NA,OR,30,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,29-Oct,70,0,0,B,NA,OR,0,10 - 29 cm ,30,70,0
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,100,0,0,B,NA,OR,0,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,9-May,30,0,0,B,NA,OR,0,5-9 cm,70,30,0
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,30+,100,0,0,B,NA,OR,0,30+ cm,0,100,1
DB,7/13/19,LTER4,10,2,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,2,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,9-May,100,0,0,B,NA,OR,0,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,30+,0,0,100,B,NA,OR,100,30+ cm,0,100,1
DB,7/13/19,LTER4,10,2,Acropora,lutkeni,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,2,Acropora,lutkeni,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,9-May,60,40,0,B,NA,OR,40,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,29-Oct,95,5,0,B,NA,OR,5,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,9-May,0,100,0,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,9-May,70,30,0,B,NA,OR,30,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,29-Oct,90,0,0,B,NA,OR,0,10 - 29 cm ,10,90,1
DB,7/13/19,LTER4,10,1,Acropora,lutkeni,29-Oct,90,0,0,B,NA,OR,0,10 - 29 cm ,10,90,1
DB,7/13/19,LTER4,10,1,Acropora,nasuta,9-May,100,0,0,B,NA,OR,0,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,retusa,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
DB,7/13/19,LTER4,10,1,Acropora,retusa,9-May,100,0,0,B,NA,OR,0,5-9 cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,retusa,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER4,10,1,Acropora,retusa,29-Oct,70,30,0,B,NA,OR,30,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,retusa,29-Oct,90,0,0,B,NA,OR,0,10 - 29 cm ,10,90,1
DB,7/13/19,LTER4,10,1,Acropora,retusa,29-Oct,90,10,0,B,NA,OR,10,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,retusa,30+,0,0,100,B,NA,OR,100,30+ cm,0,100,1
DB,7/13/19,LTER4,10,1,Acropora,retusa,30+,90,0,0,B,NA,OR,0,30+ cm,10,90,1
DB,7/13/19,LTER4,10,1,Acropora,retusa,29-Oct,80,0,0,B,NA,OR,0,10 - 29 cm ,20,80,1
DB,7/13/19,LTER4,10,1,Acropora,shrub,30+,0,80,20,B,called Acropora shrub,OR,100,30+ cm,0,100,1
DB,7/13/19,LTER4,17,1,Acropora,globiceps,29-Oct,90,10,0,B,NA,OR,10,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,17,1,Acropora,globiceps,9-May,0,100,0,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,17,1,Acropora,globiceps,9-May,100,0,0,B,NA,OR,0,5-9 cm,0,100,1
DB,7/13/19,LTER4,17,1,Acropora,globiceps,9-May,90,0,0,B,NA,OR,0,5-9 cm,10,90,1
DB,7/13/19,LTER4,17,1,Acropora,globiceps,29-Oct,50,30,0,B,NA,OR,30,10 - 29 cm ,20,80,1
DB,7/13/19,LTER4,17,1,Acropora,globiceps,30+,0,0,0,B,NA,OR,0,30+ cm,100,0,0
DB,7/13/19,LTER4,17,1,Acropora,globiceps,29-Oct,90,0,0,B,NA,OR,0,10 - 29 cm ,10,90,1
DB,7/13/19,LTER4,17,1,Acropora,globiceps,29-Oct,90,0,0,B,NA,OR,0,10 - 29 cm ,10,90,1
DB,7/13/19,LTER4,17,1,Acropora,globiceps,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,30+,0,100,0,B,NA,OR,100,30+ cm,0,100,1
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,100,0,0,B,NA,OR,0,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,30+,100,0,0,B,NA,OR,0,30+ cm,0,100,1
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,50,0,0,B,NA,OR,0,10 - 29 cm ,50,50,0
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,9-May,80,0,0,B,NA,OR,0,5-9 cm,20,80,1
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,30+,100,0,0,B,NA,OR,0,30+ cm,0,100,1
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,30+,100,0,0,B,NA,OR,0,30+ cm,0,100,1
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/13/19,LTER4,17,1,Acropora,hyacinthus,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
